Hotel,Review,Rating,Rating Category
Yotel Singapore Orchard Road,"The location is very strategic. Beside SHAW building and within walking distance to ION Orchard, Wheelock Palace, Lucky Plaza, Wisma Atria, Takashimaya. The room itself, though it’s small, but they provide all the basic amenities and not to mentioned the free mineral water as much as the guests needed.",9.0,Positive
Yotel Singapore Orchard Road,Location,8.0,Positive
Yotel Singapore Orchard Road,"Location is good
Clean
Fast and easy check in/check out",8.0,Positive
Yotel Singapore Orchard Road,Access to various places we wanted tovisit,8.0,Positive
Yotel Singapore Orchard Road,Location and cleanliness,8.0,Positive
Yotel Singapore Orchard Road,Location and idea of room decolation,8.0,Positive
Yotel Singapore Orchard Road,The staff was very friendly and the location was great,8.0,Positive
Yotel Singapore Orchard Road,Located near ion and many other malls. Walking distance to several eateries.,8.0,Positive
Yotel Singapore Orchard Road,"great location, good gym, cool room, nice breakfast",8.0,Positive
Yotel Singapore Orchard Road,Pls provide option of 2 single beds,8.0,Positive
Yotel Singapore Orchard Road,The hot l bed sheets were spectacular and soft with great big fluffy pillows,7.0,Positive
Yotel Singapore Orchard Road,The property is very central. Nice pool. Rooms are very clean and view of  surroundings. Close to orchard station.,9.0,Positive
Yotel Singapore Orchard Road,Perfect location in the city center. Room is good size with great view. Enough power outlets to charge all my gizmos. Helpful and friendly staff.,7.0,Positive
Yotel Singapore Orchard Road,Functional and practical,9.0,Positive
Yotel Singapore Orchard Road,Lots of options,9.0,Positive
Yotel Singapore Orchard Road,"The location is very strategic. Beside SHAW building and within walking distance to ION Orchard, Wheelock Palace, Lucky Plaza, Wisma Atria, Takashimaya. The room itself, though it’s small, but they provide all the basic amenities and not to mentioned the free mineral water as much as the guests needed.",9.0,Positive
Yotel Singapore Orchard Road,Location,8.0,Positive
Yotel Singapore Orchard Road,"Location is good
Clean
Fast and easy check in/check out",8.0,Positive
Yotel Singapore Orchard Road,Access to various places we wanted tovisit,8.0,Positive
Yotel Singapore Orchard Road,Location and cleanliness,8.0,Positive
Yotel Singapore Orchard Road,Location and idea of room decolation,8.0,Positive
Yotel Singapore Orchard Road,The staff was very friendly and the location was great,8.0,Positive
Yotel Singapore Orchard Road,"Whilst room was small it had everything we needed and location was excellent right beside Orchard road for excellent shopping malls etc. Very quiet and clean, well equipped. Free water, tea and coffee making facilities and breakfast had everything we required.",9.0,Positive
Yotel Singapore Orchard Road,"Very central position, lots to do and places to eat and shop in the area.",8.0,Positive
Yotel Singapore Orchard Road,Great Hotel & Great location,8.0,Positive
Yotel Singapore Orchard Road,"Location, facilities",8.0,Positive
Yotel Singapore Orchard Road,"> Room : Excellent
> Cleanliness : Everything was to detail _ Sparkling
> Location : Near Orchard MRT; There were celebrations decorations & Christmas carols marking 40yrs of Orchard road 
    community.. this made our stay in the area memorable & exciting.
> Breakfast: We were spoilt for choice. Breakfast was awesome
> The presence of two robots (Yoshi & Yolanda) who were doing room service added flavor to our stay",9.0,Positive
Yotel Singapore Orchard Road,"Great staff, nice rooms, nice pool. Buffet breakfast was also really good. The robots were definitely the highlight for the kids.",8.0,Positive
Yotel Singapore Orchard Road,The staff was friendly,8.0,Positive
Yotel Singapore Orchard Road,Convenient place.clean and quiet room. Friendly staffs,7.0,Positive
Yotel Singapore Orchard Road,"Location is excellent. in the heart of the city center. Plenty of food outlets located just a short-distance walk from the hotel, include plenty of averagely priced or high ends ones. In addition there are multitudes of fashion shops  linked to each other underground.  We like especially the local half boiled eggs, buttered ""roti and coffee.
The MRT station is also nearby within walking distance accessible uncover from weather elements.
Room is a bit small but well designed to counter the lack of space. We like the toilet design which is located facing the outside world separated by the ceiling-to-floor glass wall with blind. The properties are well maintianed despite that it has been operating for quite  a number of years. (This was our third time staying in the hotel. Our previous two time were before the Covid19 lock down). Besides, the room is cleaned. House keeping maids are friendly an helpful.
 Value for Money!",8.0,Positive
Yotel Singapore Orchard Road,Great location.,7.0,Positive
Yotel Singapore Orchard Road,"Location is good
Clean
Fast and easy check in/check out",8.0,Positive
Yotel Singapore Orchard Road,Access to various places we wanted tovisit,8.0,Positive
Yotel Singapore Orchard Road,Location and cleanliness,8.0,Positive
Yotel Singapore Orchard Road,Location and idea of room decolation,8.0,Positive
Yotel Singapore Orchard Road,The staff was very friendly and the location was great,8.0,Positive
Yotel Singapore Orchard Road,"Whilst room was small it had everything we needed and location was excellent right beside Orchard road for excellent shopping malls etc. Very quiet and clean, well equipped. Free water, tea and coffee making facilities and breakfast had everything we required.",9.0,Positive
Yotel Singapore Orchard Road,"Very central position, lots to do and places to eat and shop in the area.",8.0,Positive
Yotel Singapore Orchard Road,Great Hotel & Great location,8.0,Positive
Yotel Singapore Orchard Road,"Location, facilities",8.0,Positive
Yotel Singapore Orchard Road,"> Room : Excellent
> Cleanliness : Everything was to detail _ Sparkling
> Location : Near Orchard MRT; There were celebrations decorations & Christmas carols marking 40yrs of Orchard road 
    community.. this made our stay in the area memorable & exciting.
> Breakfast: We were spoilt for choice. Breakfast was awesome
> The presence of two robots (Yoshi & Yolanda) who were doing room service added flavor to our stay",9.0,Positive
Yotel Singapore Orchard Road,"Great staff, nice rooms, nice pool. Buffet breakfast was also really good. The robots were definitely the highlight for the kids.",8.0,Positive
Yotel Singapore Orchard Road,The staff was friendly,8.0,Positive
Yotel Singapore Orchard Road,Convenient place.clean and quiet room. Friendly staffs,7.0,Positive
Yotel Singapore Orchard Road,"Location is excellent. in the heart of the city center. Plenty of food outlets located just a short-distance walk from the hotel, include plenty of averagely priced or high ends ones. In addition there are multitudes of fashion shops  linked to each other underground.  We like especially the local half boiled eggs, buttered ""roti and coffee.
The MRT station is also nearby within walking distance accessible uncover from weather elements.
Room is a bit small but well designed to counter the lack of space. We like the toilet design which is located facing the outside world separated by the ceiling-to-floor glass wall with blind. The properties are well maintianed despite that it has been operating for quite  a number of years. (This was our third time staying in the hotel. Our previous two time were before the Covid19 lock down). Besides, the room is cleaned. House keeping maids are friendly an helpful.
 Value for Money!",8.0,Positive
Yotel Singapore Orchard Road,Great location.,7.0,Positive
Yotel Singapore Orchard Road,Near shopping area,9.0,Positive
Yotel Singapore Orchard Road,not taking bf inhotel,8.0,Positive
Yotel Singapore Orchard Road,"Modern, clean, and the location is very near Ion Orchard. Easy access to MRT which is inside the Ion itself. We were at the 30th floor, corner room and we could see the junction & ion so beautifully lit up with xmas deco. Love it..!!",9.0,Positive
Yotel Singapore Orchard Road,"Clean hotel, excellent location",7.0,Positive
Yotel Singapore Orchard Road,"room style, rooms are clean, the $8 per day credit if they don’t clean your room, the restaurant with its tasty food",9.0,Positive
Yotel Singapore Orchard Road,"It was welcoming, clean and bright. The room was small but functional. The view from the loo was amazing!",9.0,Positive
Yotel Singapore Orchard Road,Location,8.0,Positive
Yotel Singapore Orchard Road,Location and cost,8.0,Positive
Yotel Singapore Orchard Road,perfect location great design,8.0,Positive
Yotel Singapore Orchard Road,"I liked the expensive breakfast and I liked the hotel location. Bed was good, TV was good, bathroom was good",8.0,Positive
Yotel Singapore Orchard Road,"Great staff, nice rooms, nice pool. Buffet breakfast was also really good. The robots were definitely the highlight for the kids.",8.0,Positive
Yotel Singapore Orchard Road,The staff was friendly,8.0,Positive
Yotel Singapore Orchard Road,Convenient place.clean and quiet room. Friendly staffs,7.0,Positive
Yotel Singapore Orchard Road,"Location is excellent. in the heart of the city center. Plenty of food outlets located just a short-distance walk from the hotel, include plenty of averagely priced or high ends ones. In addition there are multitudes of fashion shops  linked to each other underground.  We like especially the local half boiled eggs, buttered ""roti and coffee.
The MRT station is also nearby within walking distance accessible uncover from weather elements.
Room is a bit small but well designed to counter the lack of space. We like the toilet design which is located facing the outside world separated by the ceiling-to-floor glass wall with blind. The properties are well maintianed despite that it has been operating for quite  a number of years. (This was our third time staying in the hotel. Our previous two time were before the Covid19 lock down). Besides, the room is cleaned. House keeping maids are friendly an helpful.
 Value for Money!",8.0,Positive
Yotel Singapore Orchard Road,Great location.,7.0,Positive
Yotel Singapore Orchard Road,Near shopping area,9.0,Positive
Yotel Singapore Orchard Road,not taking bf inhotel,8.0,Positive
Yotel Singapore Orchard Road,"Modern, clean, and the location is very near Ion Orchard. Easy access to MRT which is inside the Ion itself. We were at the 30th floor, corner room and we could see the junction & ion so beautifully lit up with xmas deco. Love it..!!",9.0,Positive
Yotel Singapore Orchard Road,"Clean hotel, excellent location",7.0,Positive
Yotel Singapore Orchard Road,"room style, rooms are clean, the $8 per day credit if they don’t clean your room, the restaurant with its tasty food",9.0,Positive
Yotel Singapore Orchard Road,"It was welcoming, clean and bright. The room was small but functional. The view from the loo was amazing!",9.0,Positive
Yotel Singapore Orchard Road,Location,8.0,Positive
Yotel Singapore Orchard Road,Location and cost,8.0,Positive
Yotel Singapore Orchard Road,perfect location great design,8.0,Positive
Yotel Singapore Orchard Road,"I liked the expensive breakfast and I liked the hotel location. Bed was good, TV was good, bathroom was good",8.0,Positive
Yotel Singapore Orchard Road,"It’s very near to MRT Orchard, just have to walk through the underpass",9.0,Positive
Yotel Singapore Orchard Road,"The location is quite convenient. Walkable distance to the Orchard MRT. The room had everything that you would need for a short stay. If you just use it for sleeping after doing tourist stuff, it serves it's purpose.",7.0,Positive
Yotel Singapore Orchard Road,"A good functional hotel. Room was small but quite comfortable and functional. Beds were comfortable, shower was great - very good water pressure and quality. View was quite good also.
Location was decent and pool was great too.",8.0,Positive
Yotel Singapore Orchard Road,"Great location, value for.money by sg standards.",8.0,Positive
Yotel Singapore Orchard Road,"Clean rooms, good location but still quiet at night",8.0,Positive
Yotel Singapore Orchard Road,Proximity to shopping area,9.0,Positive
Yotel Singapore Orchard Road,Location of the property.,8.0,Positive
Yotel Singapore Orchard Road,Clean and close to everything,7.0,Positive
Yotel Singapore Orchard Road,"Great location, well thought out accommodation and a good restaurant.",8.0,Positive
Yotel Singapore Orchard Road,The location and the staff there are excellent.,8.0,Positive
Yotel Singapore Orchard Road,"It was welcoming, clean and bright. The room was small but functional. The view from the loo was amazing!",9.0,Positive
Yotel Singapore Orchard Road,Location,8.0,Positive
Yotel Singapore Orchard Road,Location and cost,8.0,Positive
Yotel Singapore Orchard Road,perfect location great design,8.0,Positive
Yotel Singapore Orchard Road,"I liked the expensive breakfast and I liked the hotel location. Bed was good, TV was good, bathroom was good",8.0,Positive
Yotel Singapore Orchard Road,"It’s very near to MRT Orchard, just have to walk through the underpass",9.0,Positive
Yotel Singapore Orchard Road,"The location is quite convenient. Walkable distance to the Orchard MRT. The room had everything that you would need for a short stay. If you just use it for sleeping after doing tourist stuff, it serves it's purpose.",7.0,Positive
Yotel Singapore Orchard Road,"A good functional hotel. Room was small but quite comfortable and functional. Beds were comfortable, shower was great - very good water pressure and quality. View was quite good also.
Location was decent and pool was great too.",8.0,Positive
Yotel Singapore Orchard Road,"Great location, value for.money by sg standards.",8.0,Positive
Yotel Singapore Orchard Road,"Clean rooms, good location but still quiet at night",8.0,Positive
Yotel Singapore Orchard Road,Proximity to shopping area,9.0,Positive
Yotel Singapore Orchard Road,Location of the property.,8.0,Positive
Yotel Singapore Orchard Road,Clean and close to everything,7.0,Positive
Yotel Singapore Orchard Road,"Great location, well thought out accommodation and a good restaurant.",8.0,Positive
Yotel Singapore Orchard Road,The location and the staff there are excellent.,8.0,Positive
Yotel Singapore Orchard Road,"The hotel provided a delightful stay with a comfortable bed, impeccably clean room, and a spacious washroom. The futuristic touch of robot service and the efficiency of self-check-in added a unique and modern flair. Short-term luggage storage was convenient, and the decent breakfast options rounded off a pleasant and hassle-free experience.",7.0,Positive
Yotel Singapore Orchard Road,"Central location, comfortable & clean",8.0,Positive
Yotel Singapore Orchard Road,Excellent Location,8.0,Positive
Yotel Singapore Orchard Road,Pretty good hotel with small and simple rooms. Clean and comfy. Really good breakfast!,9.0,Positive
Yotel Singapore Orchard Road,Located in orchard and affordable,9.0,Positive
Yotel Singapore Orchard Road,"Very clean, new and modern. Beds are comfy.",7.0,Positive
Yotel Singapore Orchard Road,Staff excellent. Simple style. Clean. Nice sheets and towels.,7.0,Positive
Yotel Singapore Orchard Road,"Location was perfect
Breakfast was not included so that value for money was less for me.
Room was clean and enough sized however the nylon shield which was for securing the bed was not healthy and making us perspreated in such room which has no direct natural air contact with the outside. Therefore as per our inquiry they brought us two more bath towel + one more duvet and put under the sheet .Thank you to the team who were solution oriented and hard workers.",8.0,Positive
Yotel Singapore Orchard Road,"Staff were very professional & helpful, always there to help with any query we had.",9.0,Positive
Yotel Singapore Orchard Road,It’s clean and the location is good,8.0,Positive
Yotel Singapore Orchard Road,Proximity to shopping area,9.0,Positive
Yotel Singapore Orchard Road,Location of the property.,8.0,Positive
Yotel Singapore Orchard Road,Clean and close to everything,7.0,Positive
Yotel Singapore Orchard Road,"Great location, well thought out accommodation and a good restaurant.",8.0,Positive
Yotel Singapore Orchard Road,The location and the staff there are excellent.,8.0,Positive
Yotel Singapore Orchard Road,"The hotel provided a delightful stay with a comfortable bed, impeccably clean room, and a spacious washroom. The futuristic touch of robot service and the efficiency of self-check-in added a unique and modern flair. Short-term luggage storage was convenient, and the decent breakfast options rounded off a pleasant and hassle-free experience.",7.0,Positive
Yotel Singapore Orchard Road,"Central location, comfortable & clean",8.0,Positive
Yotel Singapore Orchard Road,Excellent Location,8.0,Positive
Yotel Singapore Orchard Road,Pretty good hotel with small and simple rooms. Clean and comfy. Really good breakfast!,9.0,Positive
Yotel Singapore Orchard Road,Located in orchard and affordable,9.0,Positive
Yotel Singapore Orchard Road,"Very clean, new and modern. Beds are comfy.",7.0,Positive
Yotel Singapore Orchard Road,Staff excellent. Simple style. Clean. Nice sheets and towels.,7.0,Positive
Yotel Singapore Orchard Road,"Location was perfect
Breakfast was not included so that value for money was less for me.
Room was clean and enough sized however the nylon shield which was for securing the bed was not healthy and making us perspreated in such room which has no direct natural air contact with the outside. Therefore as per our inquiry they brought us two more bath towel + one more duvet and put under the sheet .Thank you to the team who were solution oriented and hard workers.",8.0,Positive
Yotel Singapore Orchard Road,"Staff were very professional & helpful, always there to help with any query we had.",9.0,Positive
Yotel Singapore Orchard Road,It’s clean and the location is good,8.0,Positive
Yotel Singapore Orchard Road,"The location is ok, its not a far walk from restaurants and bars, short taxi ride away from the gardens and the airport",8.0,Positive
Yotel Singapore Orchard Road,room is clean and breakfast is sumptuous,8.0,Positive
Yotel Singapore Orchard Road,Location is perfect,8.0,Positive
Yotel Singapore Orchard Road,"Good location, easy check-in process",8.0,Positive
Yotel Singapore Orchard Road,Convenient location,9.0,Positive
Yotel Singapore Orchard Road,Fully functional and convenient facility and bedroom. Helpful and approachable staff. Good dining area. Good location,8.0,Positive
Yotel Singapore Orchard Road,Good location and comfortable facility in a very reasonable price.,8.0,Positive
Yotel Singapore Orchard Road,Location is perfect. Will come back for sure just because of how central the location is!,8.0,Positive
Yotel Singapore Orchard Road,"Great view from the room. We’ll placed. Metro was close by. Staff were helpful. We were able to leave our luggage before checking in  & after checking out. The hotel was very clean, & pool looked nice.",8.0,Positive
Yotel Singapore Orchard Road,"Yotel is great , perfect location , fast check in and although the rooms are small the design is so well thought that everything needed is there , great shower ( with a view ) and a great bed . The best part for me is that the hotel is completely quiet , no slamming doors and no kids running through the hallway. The hotel is so well build that no sound from outside can enter the room . As long as Yotel keeps the prices reasonable like it is now I ll be there every month !",9.0,Positive
Yotel Singapore Orchard Road,"Very clean, new and modern. Beds are comfy.",7.0,Positive
Yotel Singapore Orchard Road,Staff excellent. Simple style. Clean. Nice sheets and towels.,7.0,Positive
Yotel Singapore Orchard Road,"Location was perfect
Breakfast was not included so that value for money was less for me.
Room was clean and enough sized however the nylon shield which was for securing the bed was not healthy and making us perspreated in such room which has no direct natural air contact with the outside. Therefore as per our inquiry they brought us two more bath towel + one more duvet and put under the sheet .Thank you to the team who were solution oriented and hard workers.",8.0,Positive
Yotel Singapore Orchard Road,"Staff were very professional & helpful, always there to help with any query we had.",9.0,Positive
Yotel Singapore Orchard Road,It’s clean and the location is good,8.0,Positive
Yotel Singapore Orchard Road,"The location is ok, its not a far walk from restaurants and bars, short taxi ride away from the gardens and the airport",8.0,Positive
Yotel Singapore Orchard Road,room is clean and breakfast is sumptuous,8.0,Positive
Yotel Singapore Orchard Road,Location is perfect,8.0,Positive
Yotel Singapore Orchard Road,"Good location, easy check-in process",8.0,Positive
Yotel Singapore Orchard Road,Convenient location,9.0,Positive
Yotel Singapore Orchard Road,Fully functional and convenient facility and bedroom. Helpful and approachable staff. Good dining area. Good location,8.0,Positive
Yotel Singapore Orchard Road,Good location and comfortable facility in a very reasonable price.,8.0,Positive
Yotel Singapore Orchard Road,Location is perfect. Will come back for sure just because of how central the location is!,8.0,Positive
Yotel Singapore Orchard Road,"Great view from the room. We’ll placed. Metro was close by. Staff were helpful. We were able to leave our luggage before checking in  & after checking out. The hotel was very clean, & pool looked nice.",8.0,Positive
Yotel Singapore Orchard Road,"Yotel is great , perfect location , fast check in and although the rooms are small the design is so well thought that everything needed is there , great shower ( with a view ) and a great bed . The best part for me is that the hotel is completely quiet , no slamming doors and no kids running through the hallway. The hotel is so well build that no sound from outside can enter the room . As long as Yotel keeps the prices reasonable like it is now I ll be there every month !",9.0,Positive
Yotel Singapore Orchard Road,Didn't have many options for the breakfast.,7.0,Positive
Yotel Singapore Orchard Road,"Conveniently located, very close to Oxford Street and transport",8.0,Positive
Yotel Singapore Orchard Road,"Clean hotel, efficient and friendly staff.  Comfortable room.  Appreciate the in-room lock box.",9.0,Positive
Yotel Singapore Orchard Road,"Great location, can cut through to shops on Orchard Road. Groovy hotel, compact but comfy room with nice mattress that comes up into sitting position.",8.0,Positive
Yotel Singapore Orchard Road,Room small but excellent location,9.0,Positive
Yotel Singapore Orchard Road,Location near to orchard road shopping area,9.0,Positive
Yotel Singapore Orchard Road,Location,8.0,Positive
Yotel Singapore Orchard Road,"Brkfst Included
Close proximity to shopping and subway
Pool
Water kettle in room
Excellent linens, pillows, mattress",9.0,Positive
Yotel Singapore Orchard Road,"Buffet breakfast with plenty varieties.
Excellent location to Orchard Road shopping centres and MRT to all attractions.
Hotel provides good fitness room and with long open & closed hours.",8.0,Positive
Yotel Singapore Orchard Road,Beautiful facilities and amazing location near Orchard Road for shopping and public transport.,9.0,Positive
Yotel Singapore Orchard Road,Fully functional and convenient facility and bedroom. Helpful and approachable staff. Good dining area. Good location,8.0,Positive
Yotel Singapore Orchard Road,Good location and comfortable facility in a very reasonable price.,8.0,Positive
Yotel Singapore Orchard Road,Location is perfect. Will come back for sure just because of how central the location is!,8.0,Positive
Yotel Singapore Orchard Road,"Great view from the room. We’ll placed. Metro was close by. Staff were helpful. We were able to leave our luggage before checking in  & after checking out. The hotel was very clean, & pool looked nice.",8.0,Positive
Yotel Singapore Orchard Road,"Yotel is great , perfect location , fast check in and although the rooms are small the design is so well thought that everything needed is there , great shower ( with a view ) and a great bed . The best part for me is that the hotel is completely quiet , no slamming doors and no kids running through the hallway. The hotel is so well build that no sound from outside can enter the room . As long as Yotel keeps the prices reasonable like it is now I ll be there every month !",9.0,Positive
Yotel Singapore Orchard Road,Didn't have many options for the breakfast.,7.0,Positive
Yotel Singapore Orchard Road,"Conveniently located, very close to Oxford Street and transport",8.0,Positive
Yotel Singapore Orchard Road,"Clean hotel, efficient and friendly staff.  Comfortable room.  Appreciate the in-room lock box.",9.0,Positive
Yotel Singapore Orchard Road,"Great location, can cut through to shops on Orchard Road. Groovy hotel, compact but comfy room with nice mattress that comes up into sitting position.",8.0,Positive
Yotel Singapore Orchard Road,Room small but excellent location,9.0,Positive
Yotel Singapore Orchard Road,Location near to orchard road shopping area,9.0,Positive
Yotel Singapore Orchard Road,Location,8.0,Positive
Yotel Singapore Orchard Road,"Brkfst Included
Close proximity to shopping and subway
Pool
Water kettle in room
Excellent linens, pillows, mattress",9.0,Positive
Yotel Singapore Orchard Road,"Buffet breakfast with plenty varieties.
Excellent location to Orchard Road shopping centres and MRT to all attractions.
Hotel provides good fitness room and with long open & closed hours.",8.0,Positive
Yotel Singapore Orchard Road,Beautiful facilities and amazing location near Orchard Road for shopping and public transport.,9.0,Positive
Yotel Singapore Orchard Road,"Cleanliness 
Food
Staff",8.0,Positive
Yotel Singapore Orchard Road,"The hotel is very modern, somewhat futuristic, rooms - very functional. A little cold and short of coziness for me, but it is a matter of taste.",8.0,Positive
Yotel Singapore Orchard Road,Room was clean,9.0,Positive
Yotel Singapore Orchard Road,very good,8.0,Positive
Yotel Singapore Orchard Road,"Location -It was close to everything - public transport, shopping, restaurant, etc
The room is cleaned everyday, it was good every time you go back from a tiring day to a clean and refreshed room",7.0,Positive
Yotel Singapore Orchard Road,"This is the second time I stayed at YOTEL Orchard. Main reason why I chose staying here was the prime location. 
Breakfast selection is included and daily housekeeping is preferred.",9.0,Positive
Yotel Singapore Orchard Road,"The rooms were very modern and comfortable, the location was fantastic especially as we visited around Christmas time. Orchard road is a lively and magical place. The staff were also lovely and very welcoming! We had a great stay and would definitely recommend. The robots were a fun and quirky touch",9.0,Positive
Yotel Singapore Orchard Road,The location was amazing! Close to the bus stop and underground along with many shops and things to do!,9.0,Positive
Yotel Singapore Orchard Road,High tech facility from check in to check out.,9.0,Positive
Yotel Singapore Orchard Road,Bad smell on 21st floor and was there all week .. Smelled like rotten water or fungus and bed could have been a bit more comfy but overall it was a great hotel,7.0,Positive
Yotel Singapore Orchard Road,Location near to orchard road shopping area,9.0,Positive
Yotel Singapore Orchard Road,Location,8.0,Positive
Yotel Singapore Orchard Road,"Brkfst Included
Close proximity to shopping and subway
Pool
Water kettle in room
Excellent linens, pillows, mattress",9.0,Positive
Yotel Singapore Orchard Road,"Buffet breakfast with plenty varieties.
Excellent location to Orchard Road shopping centres and MRT to all attractions.
Hotel provides good fitness room and with long open & closed hours.",8.0,Positive
Yotel Singapore Orchard Road,Beautiful facilities and amazing location near Orchard Road for shopping and public transport.,9.0,Positive
Yotel Singapore Orchard Road,"Cleanliness 
Food
Staff",8.0,Positive
Yotel Singapore Orchard Road,"The hotel is very modern, somewhat futuristic, rooms - very functional. A little cold and short of coziness for me, but it is a matter of taste.",8.0,Positive
Yotel Singapore Orchard Road,Room was clean,9.0,Positive
Yotel Singapore Orchard Road,very good,8.0,Positive
Yotel Singapore Orchard Road,"Location -It was close to everything - public transport, shopping, restaurant, etc
The room is cleaned everyday, it was good every time you go back from a tiring day to a clean and refreshed room",7.0,Positive
Yotel Singapore Orchard Road,"This is the second time I stayed at YOTEL Orchard. Main reason why I chose staying here was the prime location. 
Breakfast selection is included and daily housekeeping is preferred.",9.0,Positive
Yotel Singapore Orchard Road,"The rooms were very modern and comfortable, the location was fantastic especially as we visited around Christmas time. Orchard road is a lively and magical place. The staff were also lovely and very welcoming! We had a great stay and would definitely recommend. The robots were a fun and quirky touch",9.0,Positive
Yotel Singapore Orchard Road,The location was amazing! Close to the bus stop and underground along with many shops and things to do!,9.0,Positive
Yotel Singapore Orchard Road,High tech facility from check in to check out.,9.0,Positive
Yotel Singapore Orchard Road,Bad smell on 21st floor and was there all week .. Smelled like rotten water or fungus and bed could have been a bit more comfy but overall it was a great hotel,7.0,Positive
Yotel Singapore Orchard Road,Location to orchard st,9.0,Positive
Yotel Singapore Orchard Road,Everything value for the money,8.0,Positive
Yotel Singapore Orchard Road,Aircon can't go down to 18 degrees. Narrow walk way between bed and wall.,7.0,Positive
Yotel Singapore Orchard Road,Location was perfect and breakfast choices fantastic,9.0,Positive
Yotel Singapore Orchard Road,"Location. No-fuss, contactless check-in and check-out. No incidental deposit required.",8.0,Positive
Yotel Singapore Orchard Road,"Excellent location , convenient for travellers using public transport. Even if it rains the walkways are sufficiently covered.
Spacious and clean shower + toilet.
Modern design and fast checkin.",9.0,Positive
Yotel Singapore Orchard Road,"Great location, breakfast, cleanliness, super friendly staff.",8.0,Positive
Yotel Singapore Orchard Road,"We loved everything about this hotel. We appreciated the variation each breakfast and also enjoyed the amazing view of Singapore from the 30th floor! The hotel is perfectly situated, close to Orchard Road. We would recommend everyone to stay here. We were immensely impressed by the attention to detail and care that the cleaning team had. 10/10! Please give the cleaners a big thank you from us.",9.0,Positive
Yotel Singapore Orchard Road,"Well located, comfy beds & great shower. Cleverly laid out, great breakfast",9.0,Positive
Yotel Singapore Orchard Road,New and modern with a perfect location and excellent staff. Bed is great and very compact storage of all of the needed appliances in the room.,9.0,Positive
